scenario,inequality,moroder1_value,moroder_value,bound_local,violation,convergence
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 2 2 2 -2 0 0 1 1 1 -1 0 0 -2 0 -1 -2 0 0 -2 0 -1 0,0.1149310170908909,0.016582998641974267,0.0,0.016582998641974267,0.9901651981551083
3332,2 2 0 2 -2 0 0 0 0 1 1 1 1 -1 1 0 0 0 -2 0 0 -1 0 0 -2 0 -1,0.1149309405801254,0.013620458637735616,0.0,0.013620458637735616,0.9898689518057611
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 1 1 1 -1 0 0 1 0 1 -1 0 0 -2 0 -1 -1 0 0 -2 0 -1 0,0.12231367940520346,0.02024077724190665,0.0,0.02024077724190665,0.9897927097836703
3332,1 1 1 1 1 -1 1 -1 0 1 1 1 1 1 -1 1 -1 0 -2 -1 0 -2 -1 0 -1 0 0,0.1250000409610188,0.021942612813962786,0.0,0.021942612813962786,0.9896942571852942
3332,1 1 1 1 1 -1 1 -1 0 1 1 1 1 1 -1 1 -1 0 -1 0 0 -1 0 0 -2 -1 0,0.1250001289645584,0.021841316828608293,0.0,0.021841316828608293,0.9896841187864049
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 2 2 1 -1 0 0 1 1 1 -1 0 0 -2 0 -1 -2 0 0 -2 0 -1 0,0.118492430169301,0.015015450407834696,0.0,0.015015450407834696,0.9896523020238535
6322,2 1 1 1 -1 -1 1 -1 -1 0 1 -1 0 0 0 0 0 0 -2 1 0 0 0 0 -2 0 1,1.1291821807045683,1.0238414938451332,1.0,0.023841493845133233,0.9894659313140565
4422,2 1 1 0 1 -1 -1 1 1 -1 -1 -1 0 0 0 0 -2 0 1 0 -2 1 0 0,1.1291821848111465,1.02384149385178,1.0,0.023841493851779916,0.9894659309040634
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 1 1 1 -1 0 0 1 0 0 0 0 0 -2 0 -1 -1 0 0 -2 0 -1 0,0.1218467629827128,0.016131677062132116,0.0,0.016131677062132116,0.9894284914079419
3332,2 1 1 1 0 -1 1 -1 -1 1 1 0 1 -1 0 1 -1 -1 -2 0 0 -1 0 0 -2 0 0,0.13103307279853077,0.022925503939326804,0.0,0.022925503939326804,0.9891892431140796
6322,1 1 1 1 1 1 1 0 -1 1 -1 0 0 1 -1 0 0 0 -1 -2 0 0 0 0 -2 -1 0,0.13178967278066714,0.023278599342465067,0.0,0.023278599342465067,0.9891488926561797
3332,2 2 2 2 -1 -1 0 1 -1 1 1 1 1 0 -1 0 0 0 -3 0 0 -1 0 0 -2 -1 0,0.12864234559523105,0.01984366535457399,0.0,0.01984366535457399,0.9891201319759343
3332,1 1 1 1 1 -1 1 -1 0 1 1 1 0 0 0 1 -1 0 -1 0 0 -1 0 0 -2 -1 0,0.1250000999476385,0.016082893638443008,0.0,0.016082893638443008,0.9891082793690804
3332,2 1 1 1 0 -1 1 -1 -1 2 1 1 1 -1 0 1 -1 -1 -2 0 0 -2 0 0 -2 0 0,0.13091099336825013,0.020803248717070615,0.0,0.020803248717070615,0.9889892255348821
3332,2 2 1 2 -2 0 1 0 -1 2 2 1 1 -1 -1 0 1 -1 -3 0 0 -3 1 0 -2 0 1,1.143597629392709,1.032424923574144,1.0,0.03242492357414406,0.9888827294181436
4422,1 1 1 0 1 0 -1 1 1 -1 0 -1 0 0 0 0 -1 0 1 0 -2 0 0 0,1.1309723683009558,1.0172018012103257,1.0,0.017201801210325662,0.988622943290937
3332,2 1 1 1 0 -1 1 -1 -1 1 1 0 1 -1 0 0 0 0 -2 0 0 -1 0 0 -2 0 0,0.13103304788033307,0.014461879801707489,0.0,0.014461879801707489,0.9883428831921375
6322,1 1 1 1 0 -1 1 -1 0 0 1 -1 0 0 0 0 0 0 -1 0 0 0 0 0 -2 -1 0,0.13097231611063387,0.01415680438263308,0.0,0.01415680438263308,0.9883184488271999
4422,3 2 2 0 2 -1 -1 1 2 -1 -1 -1 0 1 -1 0 -3 -1 0 0 -3 -1 0 0,0.13896827941504733,0.020814073089987672,0.0,0.020814073089987672,0.9881845793674939
4422,2 2 2 2 2 0 -1 -1 1 -2 1 1 0 0 1 -1 -3 0 0 0 -3 0 -2 -1,0.1435205770758706,0.02355929860572506,0.0,0.02355929860572506,0.9880038721529856
3332,2 1 1 1 0 -1 1 -1 -1 2 1 1 0 1 -1 0 0 0 -2 0 1 -2 0 0 -2 0 1,1.1309109385738203,1.0106967762573582,1.0,0.01069677625735821,0.9879785837683539
6322,1 1 1 1 1 -1 1 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 -2 -1 0,0.1250000398085323,0.004590673500329018,0.0,0.004590673500329018,0.9879590633691798
4422,1 1 1 0 1 1 -1 0 1 -1 0 0 0 0 0 0 -1 0 0 0 -2 -1 0 0,0.12500006599973124,0.004590673501302017,0.0,0.004590673501302017,0.9879590607501569
3332,2 2 0 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 -2 0 0 -1 0 0 -2 0 -1,0.15213338753322345,0.031605240058318614,0.0,0.031605240058318614,0.9879471852525095
4422,1 1 1 1 1 1 1 -1 1 0 -1 0 1 -1 0 0 -2 -1 0 0 -2 0 -1 0,0.13174512950970568,0.010355452900933454,0.0,0.010355452900933454,0.9878610323391227
3332,2 1 1 1 0 -1 1 -1 -1 2 1 1 1 -1 0 0 0 0 -2 0 0 -2 0 0 -2 0 0,0.13091096744637204,0.00910178797731745,0.0,0.00910178797731745,0.9878190820530947
4422,2 2 1 1 2 -1 -1 -2 1 -1 -2 2 1 -2 2 1 -3 1 0 -1 -3 1 0 -1,1.1431295830759436,1.0195063579058719,1.0,0.01950635790587185,0.9876376774829929
3332,2 2 1 2 -2 0 1 0 -1 2 2 1 1 -1 1 1 -1 0 -2 0 0 -2 0 0 -3 0 -1,0.14359765720836037,0.018124189558771167,0.0,0.018124189558771167,0.9874526532350411
3332,2 2 0 1 -1 1 1 -1 -1 1 1 1 0 0 0 1 -1 -1 -2 0 0 -1 0 0 -2 0 -1,0.15213337335273247,0.02407119505167272,0.0,0.02407119505167272,0.987193782169894
3332,2 2 1 2 -2 0 1 0 -1 1 1 1 1 -1 1 1 -1 0 -2 0 0 -1 0 0 -3 0 -1,0.14739766534009138,0.017237694102295545,0.0,0.017237694102295545,0.9869840028762203
4422,2 2 2 1 2 -1 -1 -1 1 -1 -1 2 0 1 -1 0 -3 0 -1 0 -2 -1 0 -1,0.1397018338169439,0.006697370092895477,0.0,0.006697370092895477,0.9866995536275953
4422,2 1 1 1 1 1 1 -2 1 1 -2 0 1 -2 -1 -1 -2 0 0 1 -3 -1 0 1,1.1508536458289833,1.0143507307592157,1.0,0.014350730759215669,0.9863497084930233
3332,2 2 0 1 -1 1 1 -1 -1 1 1 1 1 -1 1 0 0 0 -2 0 0 -1 0 0 -2 0 -1,0.15213337769806914,0.013141893769829313,0.0,0.013141893769829313,0.986100851607176
4422,2 2 2 2 2 0 -1 -1 1 -2 1 0 0 1 1 -2 -3 0 0 0 -3 -1 -2 0,0.14742577208659463,0.00555091253214246,0.0,0.00555091253214246,0.9858125140445548
4422,2 1 1 1 1 0 -1 -1 1 -1 -1 -1 0 1 1 -2 -2 0 1 0 -2 -1 0 1,1.1576356764328892,1.0087771785782824,1.0,0.008777178578282419,0.9851141502145394
4422,2 1 1 1 1 0 -1 -1 1 -1 0 -1 0 1 -1 0 -2 0 0 0 -2 -1 0 0,0.15339330604836598,0.004350768888733703,0.0,0.004350768888733703,0.9850957462840368
4422,3 2 2 1 2 -1 -1 -1 1 -1 -1 1 0 1 -1 0 -3 0 0 0 -3 -1 0 -1,0.1697679983556052,0.0187788599621712,0.0,0.0187788599621712,0.9849010861606567
4422,1 1 1 1 1 1 1 -1 1 1 -1 0 1 -1 0 0 -1 0 0 0 -3 -2 -1 0,0.16800835586271665,0.014238414328868423,0.0,0.014238414328868423,0.9846230058466151
4422,2 2 1 1 2 -1 -1 -1 1 -1 1 -2 1 -2 1 2 -3 1 0 -1 -3 1 -1 0,1.1606075197844061,1.0066915478913736,1.0,0.006691547891373606,0.9846084028106967
4422,2 1 1 1 1 2 -1 -1 1 -1 0 0 1 -1 -1 -1 -2 0 0 1 -3 -1 1 0,1.17646258493986,1.0089681957859291,1.0,0.008968195785929112,0.983250561084607
4422,3 3 2 1 2 -1 -1 -1 1 -1 -2 2 1 -2 2 1 -4 0 0 -1 -3 0 -1 -2,0.17261277913358974,0.004392003902575797,0.0,0.004392003902575797,0.9831779224768985
4422,2 2 1 1 2 -1 -1 -1 1 -1 1 1 0 1 1 -2 -3 1 -1 0 -3 0 -1 1,1.1798238553518976,1.010043983492693,1.0,0.010043983492693087,0.9830220128140794
4422,2 2 2 1 2 0 -1 -1 1 -2 1 1 0 1 -1 1 -3 0 0 -1 -3 0 -1 -1,0.19662177043964116,0.024898775404466528,0.0,0.024898775404466528,0.9828277004964825
4422,2 1 1 0 1 0 -1 1 1 -1 -1 0 0 1 -1 -1 -2 0 0 1 -2 -1 1 0,1.1865708797912262,1.014749543310979,1.0,0.014749543310978996,0.9828178663519752
4422,2 2 1 1 2 -1 -1 -1 1 -1 2 0 1 -1 -1 1 -2 0 -1 0 -3 0 -1 -1,0.1952193307019145,0.02296090328668976,0.0,0.02296090328668976,0.9827741572584776
4422,2 2 1 1 2 -1 -1 -1 1 -2 1 1 0 0 1 -1 -3 1 0 0 -3 1 -1 0,1.205999450545366,1.0331142079656384,1.0,0.033114207965638354,0.9827114757420272
4422,3 2 2 1 2 -1 -1 -2 1 2 -3 1 1 -2 -1 1 -4 1 0 1 -4 0 2 -1,2.1837412072467783,2.007720905344846,2.0,0.007720905344846152,0.9823979698098068
4422,1 1 1 1 1 1 0 -1 1 0 -1 1 1 -1 0 0 -2 0 -1 0 -2 -1 0 0,0.1872055454601509,0.010891027360330888,0.0,0.010891027360330888,0.9823685481900182
4422,2 2 1 1 2 -1 -1 -1 1 -1 2 -1 0 1 -1 -1 -3 1 0 0 -3 0 -1 1,1.188122301075867,1.0101085281547149,1.0,0.010108528154714858,0.9821986227078849
4422,3 3 2 2 3 -2 1 1 2 1 1 -3 2 1 -3 0 -4 -1 0 0 -6 -2 -1 0,0.1870080752876355,0.003437924770750167,0.0,0.003437924770750167,0.9816429849483115
4422,2 1 1 1 1 1 0 -1 1 0 -1 -1 1 -2 1 -1 -2 0 0 1 -3 0 -1 1,1.193857979670128,1.0095128269846947,1.0,0.009512826984694689,0.9815654847314568
4422,2 2 1 1 2 -1 -1 -2 1 -1 0 1 0 1 -2 1 -3 1 0 0 -3 0 1 -1,1.2065768145543463,1.0208224113350854,1.0,0.020822411335085445,0.981424559678074
4422,3 2 1 1 2 -1 -1 -1 1 -1 1 0 1 -1 -1 1 -3 0 -1 0 -3 0 0 -1,0.20683207575831186,0.019313777909886587,0.0,0.019313777909886587,0.9812481702151574
4422,2 1 1 1 1 1 0 -1 1 -1 -1 1 1 -1 -1 -1 -2 0 0 1 -3 -1 1 0,1.2026383639449651,1.0101709879173488,1.0,0.010170987917348828,0.9807532623972384
4422,1 1 1 1 1 1 -1 -1 1 -1 0 0 0 0 1 -1 -1 0 0 0 -2 -1 -1 0,0.21924732890900814,0.02673796718154159,0.0,0.02673796718154159,0.9807490638272534
4422,2 2 1 0 1 0 -2 1 1 -1 1 1 1 -1 0 -1 -2 0 -1 1 -3 0 0 0,1.210691490222779,1.0165647669436289,1.0,0.01656476694362885,0.9805873276720851
4422,2 2 0 0 1 -1 1 1 1 -1 1 -1 1 -1 -1 0 -2 -1 0 1 -3 1 0 0,1.2138097075687537,1.0171617106607524,1.0,0.01716171066075245,0.9803352003092
